Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,(case) ApplicationType,(case) LoanGoal,(case) RequestedAmount,Accepted,Action,CreditScore,EventID,EventOrigin,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferID,OfferedAmount,Selected,lifecycle:transition
Application_1395142997,A_Submitted,User_1,2016/01/02 12:23:37.155,2016/01/02 12:23:37.155,New credit,Car,20000,,statechange,,ApplState_871880476,Application,,,,,,,complete
Application_1395142997,A_Concept,User_1,2016/01/02 12:24:55.899,2016/01/02 12:24:55.899,New credit,Car,20000,,statechange,,ApplState_1935347073,Application,,,,,,,complete
Application_428409768,O_Create Offer,User_19,2016/01/02 12:25:44.202,2016/01/02 12:25:44.202,New credit,Home improvement,15000,true,Created,1059,Offer_997411923,Offer,15000,158.98,120,,15000,true,complete
Application_428409768,O_Created,User_19,2016/01/02 12:25:45.416,2016/01/02 12:25:45.416,New credit,Home improvement,15000,,statechange,,OfferState_1967587147,Offer,,,,Offer_997411923,,,complete
Application_428409768,O_Cancelled,User_19,2016/01/02 12:26:06.088,2016/01/02 12:26:06.088,New credit,Home improvement,15000,,statechange,,OfferState_1893960455,Offer,,,,Offer_1209840642,,,complete
Application_428409768,O_Sent (mail and online),User_19,2016/01/02 12:26:19.140,2016/01/02 12:26:19.140,New credit,Home improvement,15000,,statechange,,OfferState_600565321,Offer,,,,Offer_997411923,,,complete
Application_2015287405,A_Create Application,User_1,2016/01/02 12:27:01.856,2016/01/02 12:27:01.856,New credit,Car,15000,,Created,,Application_2015287405,Application,,,,,,,complete
Application_2015287405,A_Submitted,User_1,2016/01/02 12:27:01.895,2016/01/02 12:27:01.895,New credit,Car,15000,,statechange,,ApplState_1645601565,Application,,,,,,,complete
Application_2015287405,A_Concept,User_1,2016/01/02 12:28:20.197,2016/01/02 12:28:20.197,New credit,Car,15000,,statechange,,ApplState_1706426012,Application,,,,,,,complete
Application_652823628,O_Create Offer,User_52,2016/01/02 12:29:03.994,2016/01/02 12:29:03.994,New credit,Existing loan takeover,20000,true,Created,979,Offer_148581083,Offer,20000,498.29,44,,20000,true,complete
Application_652823628,O_Created,User_52,2016/01/02 12:29:05.354,2016/01/02 12:29:05.354,New credit,Existing loan takeover,20000,,statechange,,OfferState_1514834199,Offer,,,,Offer_148581083,,,complete
Application_652823628,O_Sent (mail and online),User_52,2016/01/02 12:30:28.606,2016/01/02 12:30:28.606,New credit,Existing loan takeover,20000,,statechange,,OfferState_2051164740,Offer,,,,Offer_148581083,,,complete
Application_652823628,W_Call after offers,User_52,2016/01/02 12:30:28.631,2016/01/02 12:30:28.631,New credit,Existing loan takeover,20000,,Obtained,,Workitem_719909876,Workflow,,,,,,,start
Application_652823628,A_Complete,User_52,2016/01/02 12:30:28.633,2016/01/02 12:30:28.633,New credit,Existing loan takeover,20000,,statechange,,ApplState_946455804,Application,,,,,,,complete
Application_1193723578,A_Create Application,User_1,2016/01/02 12:32:06.644,2016/01/02 12:32:06.644,New credit,Car,20000,,Created,,Application_1193723578,Application,,,,,,,complete
Application_1193723578,A_Submitted,User_1,2016/01/02 12:32:06.724,2016/01/02 12:32:06.724,New credit,Car,20000,,statechange,,ApplState_1160828630,Application,,,,,,,complete
Application_828200680,W_Complete application,User_19,2016/01/02 12:32:57.796,2016/01/02 12:43:56.259,New credit,Home improvement,35000,,Deleted,,Workitem_975111658,Workflow,,,,,,,complete
Application_1193723578,A_Concept,User_1,2016/01/02 12:33:15.362,2016/01/02 12:33:15.362,New credit,Car,20000,,statechange,,ApplState_213288307,Application,,,,,,,complete
Application_1059184025,A_Accepted,User_38,2016/01/02 12:39:39.610,2016/01/02 12:39:39.610,New credit,Caravan / Camper,6600,,statechange,,ApplState_562761524,Application,,,,,,,complete
Application_1085880569,A_Accepted,User_17,2016/01/02 12:40:28.520,2016/01/02 12:40:28.520,New credit,Existing loan takeover,13000,,statechange,,ApplState_515475781,Application,,,,,,,complete
Application_828200680,A_Accepted,User_19,2016/01/02 12:40:45.797,2016/01/02 12:40:45.797,New credit,Home improvement,35000,,statechange,,ApplState_873422308,Application,,,,,,,complete
Application_828200680,O_Create Offer,User_19,2016/01/02 12:42:23.751,2016/01/02 12:42:23.751,New credit,Home improvement,35000,true,Created,0,Offer_607758096,Offer,35000,366.08,120,,35000,false,complete
Application_828200680,O_Created,User_19,2016/01/02 12:42:25.106,2016/01/02 12:42:25.106,New credit,Home improvement,35000,,statechange,,OfferState_328204955,Offer,,,,Offer_607758096,,,complete
Application_1085880569,O_Create Offer,User_17,2016/01/02 12:43:26.149,2016/01/02 12:43:26.149,New credit,Existing loan takeover,13000,true,Created,0,Offer_213805292,Offer,400,143.91,120,,13000,false,complete
Application_1085880569,O_Created,User_17,2016/01/02 12:43:27.409,2016/01/02 12:43:27.409,New credit,Existing loan takeover,13000,,statechange,,OfferState_677711590,Offer,,,,Offer_213805292,,,complete
Application_828200680,O_Sent (mail and online),User_19,2016/01/02 12:43:56.242,2016/01/02 12:43:56.242,New credit,Home improvement,35000,,statechange,,OfferState_1161306540,Offer,,,,Offer_607758096,,,complete
Application_828200680,W_Call after offers,User_19,2016/01/02 12:43:56.269,2016/01/02 12:43:56.269,New credit,Home improvement,35000,,Obtained,,Workitem_1894841035,Workflow,,,,,,,start
Application_828200680,A_Complete,User_19,2016/01/02 12:43:56.271,2016/01/02 12:43:56.271,New credit,Home improvement,35000,,statechange,,ApplState_2090693037,Application,,,,,,,complete
Application_1085880569,O_Sent (mail and online),User_17,2016/01/02 12:45:11.161,2016/01/02 12:45:11.161,New credit,Existing loan takeover,13000,,statechange,,OfferState_946572032,Offer,,,,Offer_213805292,,,complete
Application_1085880569,W_Call after offers,User_17,2016/01/02 12:45:11.190,2016/01/02 12:45:11.190,New credit,Existing loan takeover,13000,,Obtained,,Workitem_2046172652,Workflow,,,,,,,start
Application_1085880569,A_Complete,User_17,2016/01/02 12:45:11.193,2016/01/02 12:45:11.193,New credit,Existing loan takeover,13000,,statechange,,ApplState_714356828,Application,,,,,,,complete
Application_1266995739,W_Complete application,User_19,2016/01/02 12:46:28.903,2016/01/02 12:46:28.903,New credit,Existing loan takeover,7000,,Obtained,,Workitem_404415314,Workflow,,,,,,,start
Application_1059184025,O_Create Offer,User_38,2016/01/02 12:48:58.028,2016/01/02 12:48:58.028,New credit,Caravan / Camper,6600,true,Created,0,Offer_1215355195,Offer,2093.96,129.73,60,,6600,false,complete
Application_1059184025,O_Created,User_38,2016/01/02 12:48:59.193,2016/01/02 12:48:59.193,New credit,Caravan / Camper,6600,,statechange,,OfferState_1760135779,Offer,,,,Offer_1215355195,,,complete
Application_2049529862,A_Create Application,User_1,2016/01/02 13:00:10.887,2016/01/02 13:00:10.887,New credit,Home improvement,10000,,Created,,Application_2049529862,Application,,,,,,,complete
Application_2049529862,A_Submitted,User_1,2016/01/02 13:00:10.933,2016/01/02 13:00:10.933,New credit,Home improvement,10000,,statechange,,ApplState_94614132,Application,,,,,,,complete
Application_2049529862,A_Concept,User_1,2016/01/02 13:01:19.785,2016/01/02 13:01:19.785,New credit,Home improvement,10000,,statechange,,ApplState_275427936,Application,,,,,,,complete
Application_1699757505,A_Create Application,User_1,2016/01/02 13:04:29.676,2016/01/02 13:04:29.676,New credit,Car,6000,,Created,,Application_1699757505,Application,,,,,,,complete
Application_1699757505,A_Submitted,User_1,2016/01/02 13:04:29.713,2016/01/02 13:04:29.713,New credit,Car,6000,,statechange,,ApplState_1484775112,Application,,,,,,,complete
Application_1699757505,A_Concept,User_1,2016/01/02 13:05:29.397,2016/01/02 13:05:29.397,New credit,Car,6000,,statechange,,ApplState_423750699,Application,,,,,,,complete
Application_493034835,A_Create Application,User_3,2016/01/02 13:24:39.241,2016/01/02 13:24:39.241,Limit raise,Existing loan takeover,9000,,Created,,Application_493034835,Application,,,,,,,complete
Application_493034835,A_Concept,User_3,2016/01/02 13:24:39.245,2016/01/02 13:24:39.245,Limit raise,Existing loan takeover,9000,,statechange,,ApplState_1913249392,Application,,,,,,,complete
Application_493034835,W_Complete application,User_3,2016/01/02 13:24:39.253,2016/01/02 13:31:11.655,Limit raise,Existing loan takeover,9000,,Deleted,,Workitem_1190436104,Workflow,,,,,,,complete
Application_493034835,A_Accepted,User_3,2016/01/02 13:29:45.915,2016/01/02 13:29:45.915,Limit raise,Existing loan takeover,9000,,statechange,,ApplState_1597124964,Application,,,,,,,complete
Application_493034835,O_Create Offer,User_3,2016/01/02 13:31:00.150,2016/01/02 13:31:00.150,Limit raise,Existing loan takeover,9000,false,Created,0,Offer_1236377933,Offer,1500,150,72,,9000,true,complete
Application_493034835,O_Created,User_3,2016/01/02 13:31:01.388,2016/01/02 13:31:01.388,Limit raise,Existing loan takeover,9000,,statechange,,OfferState_1545161685,Offer,,,,Offer_1236377933,,,complete
Application_493034835,O_Sent (mail and online),User_3,2016/01/02 13:31:11.640,2016/01/02 13:31:11.640,Limit raise,Existing loan takeover,9000,,statechange,,OfferState_1890889062,Offer,,,,Offer_1236377933,,,complete
Application_493034835,W_Call after offers,User_3,2016/01/02 13:31:11.665,2016/01/02 13:31:11.665,Limit raise,Existing loan takeover,9000,,Obtained,,Workitem_1770591784,Workflow,,,,,,,start
Application_493034835,A_Complete,User_3,2016/01/02 13:31:11.667,2016/01/02 13:31:11.667,Limit raise,Existing loan takeover,9000,,statechange,,ApplState_1633807146,Application,,,,,,,complete
Application_842511489,A_Create Application,User_3,2016/01/02 13:35:04.926,2016/01/02 13:35:04.926,Limit raise,"Other, see explanation",15000,,Created,,Application_842511489,Application,,,,,,,complete
Application_842511489,A_Concept,User_3,2016/01/02 13:35:04.928,2016/01/02 13:35:04.928,Limit raise,"Other, see explanation",15000,,statechange,,ApplState_803978242,Application,,,,,,,complete
Application_842511489,W_Complete application,User_3,2016/01/02 13:35:04.937,2016/01/02 13:35:04.937,Limit raise,"Other, see explanation",15000,,Obtained,,Workitem_338402507,Workflow,,,,,,,start
Application_842511489,A_Accepted,User_3,2016/01/02 13:36:27.206,2016/01/02 13:36:27.206,Limit raise,"Other, see explanation",15000,,statechange,,ApplState_144171146,Application,,,,,,,complete
Application_1474017032,A_Create Application,User_3,2016/01/02 13:38:45.653,2016/01/02 13:38:45.653,Limit raise,Home improvement,15000,,Created,,Application_1474017032,Application,,,,,,,complete
Application_1474017032,A_Concept,User_3,2016/01/02 13:38:45.656,2016/01/02 13:38:45.656,Limit raise,Home improvement,15000,,statechange,,ApplState_1182855612,Application,,,,,,,complete
Application_1474017032,W_Complete application,User_3,2016/01/02 13:38:45.666,2016/01/02 13:38:45.666,Limit raise,Home improvement,15000,,Obtained,,Workitem_1410916465,Workflow,,,,,,,start
Application_1474017032,A_Accepted,User_3,2016/01/02 13:40:15.043,2016/01/02 13:40:15.043,Limit raise,Home improvement,15000,,statechange,,ApplState_234877025,Application,,,,,,,complete
Application_1059184025,O_Cancelled,User_38,2016/01/02 13:42:59.321,2016/01/02 13:42:59.321,New credit,Caravan / Camper,6600,,statechange,,OfferState_2082302255,Offer,,,,Offer_1215355195,,,complete
Application_1059184025,O_Create Offer,User_38,2016/01/02 13:50:23.006,2016/01/02 13:50:23.006,New credit,Caravan / Camper,6600,true,Created,0,Offer_1560716493,Offer,2093.96,129.73,60,,6600,false,complete
Application_1059184025,O_Created,User_38,2016/01/02 13:50:24.284,2016/01/02 13:50:24.284,New credit,Caravan / Camper,6600,,statechange,,OfferState_1513564039,Offer,,,,Offer_1560716493,,,complete
Application_1059184025,O_Sent (mail and online),User_38,2016/01/02 13:50:37.195,2016/01/02 13:50:37.195,New credit,Caravan / Camper,6600,,statechange,,OfferState_1701126831,Offer,,,,Offer_1560716493,,,complete
Application_1059184025,W_Call after offers,User_38,2016/01/02 13:50:37.220,2016/01/02 13:50:37.220,New credit,Caravan / Camper,6600,,Obtained,,Workitem_2034307957,Workflow,,,,,,,start
Application_1059184025,A_Complete,User_38,2016/01/02 13:50:37.222,2016/01/02 13:50:37.222,New credit,Caravan / Camper,6600,,statechange,,ApplState_368428100,Application,,,,,,,complete
Application_1397856354,A_Create Application,User_52,2016/01/02 13:54:35.336,2016/01/02 13:54:35.336,Limit raise,Home improvement,0,,Created,,Application_1397856354,Application,,,,,,,complete
Application_1397856354,A_Concept,User_52,2016/01/02 13:54:35.339,2016/01/02 13:54:35.339,Limit raise,Home improvement,0,,statechange,,ApplState_1162742620,Application,,,,,,,complete
Application_1397856354,W_Complete application,User_15,2016/01/02 13:54:35.348,2016/01/04 10:27:38.384,Limit raise,Home improvement,0,,Deleted,,Workitem_1271920727,Workflow,,,,,,,complete
Application_767475240,A_Create Application,User_17,2016/01/02 14:02:58.729,2016/01/02 14:02:58.729,New credit,Existing loan takeover,15400,,Created,,Application_767475240,Application,,,,,,,complete
Application_767475240,W_Complete application,User_3,2016/01/02 14:02:58.742,2016/01/02 15:51:25.593,New credit,Existing loan takeover,15400,,Deleted,,Workitem_1011858621,Workflow,,,,,,,complete
Application_767475240,A_Concept,User_17,2016/01/02 14:02:58.744,2016/01/02 14:02:58.744,New credit,Existing loan takeover,15400,,statechange,,ApplState_1344580504,Application,,,,,,,complete
Application_980495316,A_Create Application,User_52,2016/01/02 14:03:23.652,2016/01/02 14:03:23.652,Limit raise,Home improvement,42000,,Created,,Application_980495316,Application,,,,,,,complete
Application_980495316,A_Concept,User_52,2016/01/02 14:03:23.655,2016/01/02 14:03:23.655,Limit raise,Home improvement,42000,,statechange,,ApplState_1733020568,Application,,,,,,,complete
Application_980495316,W_Complete application,User_52,2016/01/02 14:03:23.662,2016/01/02 14:03:23.662,Limit raise,Home improvement,42000,,Obtained,,Workitem_803016609,Workflow,,,,,,,start
Application_2035768049,A_Create Application,User_52,2016/01/02 14:07:12.386,2016/01/02 14:07:12.386,Limit raise,Home improvement,15000,,Created,,Application_2035768049,Application,,,,,,,complete
Application_2035768049,A_Concept,User_52,2016/01/02 14:07:12.389,2016/01/02 14:07:12.389,Limit raise,Home improvement,15000,,statechange,,ApplState_96232430,Application,,,,,,,complete
Application_2035768049,W_Complete application,User_28,2016/01/02 14:07:12.397,2016/01/04 10:25:52.867,Limit raise,Home improvement,15000,,Deleted,,Workitem_732992793,Workflow,,,,,,,complete
Application_1307111345,A_Create Application,User_52,2016/01/02 14:11:46.112,2016/01/02 14:11:46.112,Limit raise,"Other, see explanation",20000,,Created,,Application_1307111345,Application,,,,,,,complete
Application_1307111345,A_Concept,User_52,2016/01/02 14:11:46.115,2016/01/02 14:11:46.115,Limit raise,"Other, see explanation",20000,,statechange,,ApplState_286499630,Application,,,,,,,complete
Application_1307111345,W_Complete application,User_52,2016/01/02 14:11:46.123,2016/01/02 14:11:46.123,Limit raise,"Other, see explanation",20000,,Obtained,,Workitem_1807328617,Workflow,,,,,,,start
Application_821425679,A_Create Application,User_52,2016/01/02 14:18:32.154,2016/01/02 14:18:32.154,Limit raise,Car,15000,,Created,,Application_821425679,Application,,,,,,,complete
Application_821425679,A_Concept,User_52,2016/01/02 14:18:32.158,2016/01/02 14:18:32.158,Limit raise,Car,15000,,statechange,,ApplState_1965177032,Application,,,,,,,complete
Application_821425679,W_Complete application,User_52,2016/01/02 14:18:32.181,2016/01/02 14:18:32.181,Limit raise,Car,15000,,Obtained,,Workitem_16801195,Workflow,,,,,,,start
Application_1878239836,W_Complete application,User_3,2016/01/02 14:32:03.433,2016/01/02 15:00:19.915,New credit,Home improvement,15000,,Deleted,,Workitem_211351604,Workflow,,,,,,,complete
Application_1266995739,A_Accepted,User_3,2016/01/02 14:35:32.248,2016/01/02 14:35:32.248,New credit,Existing loan takeover,7000,,statechange,,ApplState_784589932,Application,,,,,,,complete
Application_1059184025,O_Create Offer,User_19,2016/01/02 14:38:07.682,2016/01/02 14:38:07.682,New credit,Caravan / Camper,6600,true,Created,1018,Offer_868206108,Offer,0,140,87,,10000,true,complete
Application_1059184025,O_Created,User_19,2016/01/02 14:38:09.021,2016/01/02 14:38:09.021,New credit,Caravan / Camper,6600,,statechange,,OfferState_549814351,Offer,,,,Offer_868206108,,,complete
Application_1266995739,O_Create Offer,User_3,2016/01/02 14:38:19.507,2016/01/02 14:38:19.507,New credit,Existing loan takeover,7000,false,Created,0,Offer_467024374,Offer,0,195.73,40,,7000,true,complete
Application_1266995739,O_Created,User_3,2016/01/02 14:38:20.745,2016/01/02 14:38:20.745,New credit,Existing loan takeover,7000,,statechange,,OfferState_320497291,Offer,,,,Offer_467024374,,,complete
