Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
32,Collateral check,group4,2014/04/02 16:15:34.000,2014/04/02 17:18:40.000
39,Credit worthiness check,group3,2014/04/02 16:16:38.000,2014/04/02 17:41:15.000
67,Collection of documents,group1,2014/04/02 16:17:17.000,2014/04/02 17:50:57.000
7,Requirements review,group6,2014/04/02 16:17:19.000,2014/04/02 16:23:50.000
21,Credit committee,group5,2014/04/02 16:17:40.000,2014/04/02 17:11:34.000
1,Requirements review,group6,2014/04/02 16:17:41.000,2014/04/02 16:29:46.000
72,Register,System,2014/04/02 16:17:42.000,2014/04/02 16:17:42.000
72,Acceptance of requests,group1,2014/04/02 16:17:42.000,2014/04/02 16:30:53.000
45,Completeness check,group2,2014/04/02 16:17:43.000,2014/04/02 17:22:16.000
30,Credit worthiness check,group3,2014/04/02 16:18:11.000,2014/04/02 17:41:23.000
73,Register,System,2014/04/02 16:19:17.000,2014/04/02 16:19:17.000
73,Acceptance of requests,group1,2014/04/02 16:19:17.000,2014/04/02 16:37:46.000
37,Credit worthiness check,group3,2014/04/02 16:19:27.000,2014/04/02 17:44:49.000
15,Credit committee,group5,2014/04/02 16:21:02.000,2014/04/02 16:56:10.000
11,Requirements review,group6,2014/04/02 16:22:02.000,2014/04/02 16:34:26.000
40,Credit worthiness check,group3,2014/04/02 16:22:15.000,2014/04/02 17:52:08.000
27,Collateral check,group4,2014/04/02 16:23:15.000,2014/04/02 16:53:01.000
16,Credit committee,group5,2014/04/02 16:23:23.000,2014/04/02 16:46:08.000
18,Credit committee,group5,2014/04/02 16:23:26.000,2014/04/02 16:52:32.000
42,Collateral check,group4,2014/04/02 16:24:07.000,2014/04/02 17:15:11.000
74,Register,System,2014/04/02 16:25:01.000,2014/04/02 16:25:01.000
74,Acceptance of requests,group1,2014/04/02 16:25:01.000,2014/04/02 16:35:45.000
68,Collection of documents,group1,2014/04/02 16:26:28.000,2014/04/02 17:48:04.000
70,Collection of documents,group1,2014/04/02 16:26:43.000,2014/04/02 17:14:38.000
69,Collection of documents,group1,2014/04/02 16:27:00.000,2014/04/02 18:00:55.000
31,Collateral check,group4,2014/04/02 16:27:20.000,2014/04/02 17:16:30.000
75,Register,System,2014/04/02 16:27:23.000,2014/04/02 16:27:23.000
75,Acceptance of requests,group1,2014/04/02 16:27:23.000,2014/04/02 16:40:13.000
44,Credit worthiness check,group3,2014/04/02 16:27:38.000,2014/04/02 17:58:29.000
58,Completeness check,group2,2014/04/02 16:27:40.000,2014/04/02 17:45:41.000
56,Completeness check,group2,2014/04/02 16:28:30.000,2014/04/02 17:45:30.000
76,Register,System,2014/04/02 16:28:41.000,2014/04/02 16:28:41.000
76,Acceptance of requests,group1,2014/04/02 16:28:41.000,2014/04/02 16:42:13.000
33,Collateral check,group4,2014/04/02 16:29:46.000,2014/04/02 17:02:30.000
17,Requirements review,group6,2014/04/02 16:30:41.000,2014/04/02 16:41:18.000
72,Collection of documents,group1,2014/04/02 16:30:53.000,2014/04/02 18:29:36.000
9,Requirements review,group6,2014/04/02 16:31:23.000,2014/04/02 16:42:37.000
34,Collateral check,group4,2014/04/02 16:31:50.000,2014/04/02 17:31:59.000
71,Collection of documents,group1,2014/04/02 16:33:55.000,2014/04/02 16:56:58.000
77,Register,System,2014/04/02 16:35:39.000,2014/04/02 16:35:39.000
77,Acceptance of requests,group1,2014/04/02 16:35:39.000,2014/04/02 16:52:31.000
74,Collection of documents,group1,2014/04/02 16:35:45.000,2014/04/02 17:51:29.000
78,Register,System,2014/04/02 16:36:09.000,2014/04/02 16:36:09.000
78,Acceptance of requests,group1,2014/04/02 16:36:09.000,2014/04/02 16:51:20.000
12,Credit committee,group5,2014/04/02 16:36:29.000,2014/04/02 17:24:38.000
79,Register,System,2014/04/02 16:37:01.000,2014/04/02 16:37:01.000
79,Acceptance of requests,group1,2014/04/02 16:37:01.000,2014/04/02 16:49:52.000
47,Completeness check,group2,2014/04/02 16:37:30.000,2014/04/02 17:26:11.000
73,Collection of documents,group1,2014/04/02 16:37:46.000,2014/04/02 17:23:27.000
54,Completeness check,group2,2014/04/02 16:38:22.000,2014/04/02 17:55:44.000
22,Credit committee,group5,2014/04/02 16:38:56.000,2014/04/02 17:30:46.000
20,Collateral check,group4,2014/04/02 16:39:03.000,2014/04/02 17:31:34.000
75,Collection of documents,group1,2014/04/02 16:40:13.000,2014/04/02 18:37:23.000
76,Collection of documents,group1,2014/04/02 16:42:13.000,2014/04/02 17:30:49.000
13,Credit committee,group5,2014/04/02 16:42:22.000,2014/04/02 17:43:12.000
29,Collateral check,group4,2014/04/02 16:44:37.000,2014/04/02 17:21:03.000
48,Completeness check,group2,2014/04/02 16:44:44.000,2014/04/02 18:08:34.000
16,Requirements review,group6,2014/04/02 16:46:08.000,2014/04/02 16:55:35.000
19,Credit committee,group5,2014/04/02 16:47:20.000,2014/04/02 17:26:48.000
35,Collateral check,group4,2014/04/02 16:48:14.000,2014/04/02 17:48:48.000
28,Collateral check,group4,2014/04/02 16:48:31.000,2014/04/02 17:25:30.000
24,Collateral check,group4,2014/04/02 16:48:35.000,2014/04/02 17:50:13.000
79,Collection of documents,group1,2014/04/02 16:49:52.000,2014/04/02 17:31:40.000
64,Completeness check,group2,2014/04/02 16:51:06.000,2014/04/02 18:16:34.000
78,Collection of documents,group1,2014/04/02 16:51:20.000,2014/04/03 12:15:39.000
46,Credit worthiness check,group3,2014/04/02 16:51:28.000,2014/04/02 18:06:07.000
77,Collection of documents,group1,2014/04/02 16:52:31.000,2014/04/02 17:59:18.000
18,Requirements review,group6,2014/04/02 16:52:32.000,2014/04/02 17:00:47.000
27,Credit committee,group5,2014/04/02 16:53:01.000,2014/04/02 18:00:51.000
52,Completeness check,group2,2014/04/02 16:53:40.000,2014/04/02 18:07:06.000
50,Completeness check,group2,2014/04/02 16:54:50.000,2014/04/02 18:08:06.000
41,Credit worthiness check,group3,2014/04/02 16:55:31.000,2014/04/02 18:19:10.000
15,Requirements review,group6,2014/04/02 16:56:10.000,2014/04/02 17:09:31.000
25,Credit committee,group5,2014/04/02 16:56:34.000,2014/04/02 17:45:44.000
23,Credit committee,group5,2014/04/02 16:56:44.000,2014/04/02 17:38:20.000
71,Completeness check,group2,2014/04/02 16:56:58.000,2014/04/02 18:07:57.000
53,Credit worthiness check,group3,2014/04/02 16:57:46.000,2014/04/02 18:05:40.000
38,Collateral check,group4,2014/04/02 16:58:13.000,2014/04/02 18:11:40.000
80,Register,System,2014/04/02 16:59:01.000,2014/04/02 16:59:01.000
80,Acceptance of requests,group1,2014/04/02 16:59:01.000,2014/04/02 17:11:13.000
51,Completeness check,group2,2014/04/02 16:59:42.000,2014/04/02 18:23:20.000
62,Completeness check,group2,2014/04/02 17:00:26.000,2014/04/02 18:20:17.000
33,Credit committee,group5,2014/04/02 17:02:30.000,2014/04/02 17:37:50.000
81,Register,System,2014/04/02 17:04:14.000,2014/04/02 17:04:14.000
81,Acceptance of requests,group1,2014/04/02 17:04:14.000,2014/04/02 17:18:33.000
55,Completeness check,group2,2014/04/02 17:04:20.000,2014/04/02 17:53:33.000
82,Register,System,2014/04/02 17:05:01.000,2014/04/02 17:05:01.000
82,Acceptance of requests,group1,2014/04/02 17:05:01.000,2014/04/02 17:23:27.000
83,Register,System,2014/04/02 17:09:23.000,2014/04/02 17:09:23.000
83,Acceptance of requests,group1,2014/04/02 17:09:23.000,2014/04/02 17:28:08.000
66,Completeness check,group2,2014/04/02 17:10:45.000,2014/04/02 18:04:35.000
80,Collection of documents,group1,2014/04/02 17:11:13.000,2014/04/02 18:43:48.000
21,Requirements review,group6,2014/04/02 17:11:34.000,2014/04/02 17:17:23.000
70,Completeness check,group2,2014/04/02 17:14:38.000,2014/04/02 18:05:27.000
61,Completeness check,group2,2014/04/02 17:14:49.000,2014/04/02 18:12:02.000
42,Credit committee,group5,2014/04/02 17:15:11.000,2014/04/02 17:45:48.000
84,Register,System,2014/04/02 17:15:36.000,2014/04/02 17:15:36.000
84,Acceptance of requests,group1,2014/04/02 17:15:36.000,2014/04/02 17:30:27.000
57,Completeness check,group2,2014/04/02 17:16:04.000,2014/04/02 18:22:10.000
31,Credit committee,group5,2014/04/02 17:16:30.000,2014/04/02 18:41:18.000
43,Collateral check,group4,2014/04/02 17:16:58.000,2014/04/02 17:46:33.000
85,Register,System,2014/04/02 17:18:32.000,2014/04/02 17:18:32.000
85,Acceptance of requests,group1,2014/04/02 17:18:32.000,2014/04/02 17:38:05.000
81,Collection of documents,group1,2014/04/02 17:18:33.000,2014/04/02 18:01:46.000
32,Credit committee,group5,2014/04/02 17:18:40.000,2014/04/02 17:47:22.000
29,Credit committee,group5,2014/04/02 17:21:03.000,2014/04/02 17:50:21.000
60,Completeness check,group2,2014/04/02 17:21:34.000,2014/04/02 18:36:17.000
45,Credit worthiness check,group3,2014/04/02 17:22:16.000,2014/04/02 18:48:17.000
73,Completeness check,group2,2014/04/02 17:23:27.000,2014/04/02 18:31:56.000
82,Collection of documents,group1,2014/04/02 17:23:27.000,2014/04/02 18:34:53.000
65,Completeness check,group2,2014/04/02 17:24:30.000,2014/04/02 18:42:37.000
12,Requirements review,group6,2014/04/02 17:24:38.000,2014/04/02 17:36:43.000
28,Credit committee,group5,2014/04/02 17:25:30.000,2014/04/02 18:09:23.000
47,Credit worthiness check,group3,2014/04/02 17:26:11.000,2014/04/02 18:56:17.000
19,Requirements review,group6,2014/04/02 17:26:48.000,2014/04/02 17:35:51.000
83,Collection of documents,group1,2014/04/02 17:28:08.000,2014/04/03 12:18:33.000
84,Collection of documents,group1,2014/04/02 17:30:27.000,2014/04/02 18:30:22.000
22,Requirements review,group6,2014/04/02 17:30:46.000,2014/04/02 17:43:26.000
76,Completeness check,group2,2014/04/02 17:30:49.000,2014/04/02 18:28:28.000
59,Credit worthiness check,group3,2014/04/02 17:31:05.000,2014/04/02 18:56:34.000
20,Credit committee,group5,2014/04/02 17:31:34.000,2014/04/02 17:59:15.000
14,Requirements review,group6,2014/04/02 17:31:35.000,2014/04/02 17:36:39.000
79,Completeness check,group2,2014/04/02 17:31:40.000,2014/04/02 18:38:33.000
34,Credit committee,group5,2014/04/02 17:31:59.000,2014/04/02 18:35:18.000
49,Credit worthiness check,group3,2014/04/02 17:32:07.000,2014/04/02 18:58:42.000
36,Collateral check,group4,2014/04/02 17:34:35.000,2014/04/02 17:57:11.000
26,Collateral check,group4,2014/04/02 17:36:22.000,2014/04/02 18:49:09.000
33,Requirements review,group6,2014/04/02 17:37:50.000,2014/04/02 17:45:20.000
85,Collection of documents,group1,2014/04/02 17:38:05.000,2014/04/03 11:57:12.000
23,Requirements review,group6,2014/04/02 17:38:20.000,2014/04/02 17:50:40.000
39,Collateral check,group4,2014/04/02 17:41:15.000,2014/04/02 18:37:03.000
30,Collateral check,group4,2014/04/02 17:41:23.000,2014/04/02 18:45:10.000
13,Requirements review,group6,2014/04/02 17:43:12.000,2014/04/02 17:48:23.000
37,Collateral check,group4,2014/04/02 17:44:49.000,2014/04/02 18:47:36.000
56,Credit worthiness check,group3,2014/04/02 17:45:30.000,2014/04/03 11:34:41.000
58,Credit worthiness check,group3,2014/04/02 17:45:41.000,2014/04/03 11:16:40.000
25,Requirements review,group6,2014/04/02 17:45:44.000,2014/04/02 18:00:08.000
42,Requirements review,group6,2014/04/02 17:45:48.000,2014/04/02 17:59:31.000
43,Credit committee,group5,2014/04/02 17:46:33.000,2014/04/03 12:06:11.000
32,Requirements review,group6,2014/04/02 17:47:22.000,2014/04/02 17:54:14.000
68,Completeness check,group2,2014/04/02 17:48:04.000,2014/04/02 18:44:48.000
35,Credit committee,group5,2014/04/02 17:48:48.000,2014/04/02 18:05:53.000
24,Credit committee,group5,2014/04/02 17:50:13.000,2014/04/02 18:06:43.000
29,Requirements review,group6,2014/04/02 17:50:21.000,2014/04/02 17:59:45.000
67,Completeness check,group2,2014/04/02 17:50:57.000,2014/04/02 18:52:30.000
74,Completeness check,group2,2014/04/02 17:51:29.000,2014/04/03 11:23:20.000
63,Completeness check,group2,2014/04/02 17:51:43.000,2014/04/02 18:58:43.000
40,Collateral check,group4,2014/04/02 17:52:08.000,2014/04/02 18:42:11.000
55,Credit worthiness check,group3,2014/04/02 17:53:33.000,2014/04/03 11:28:12.000
54,Credit worthiness check,group3,2014/04/02 17:55:44.000,2014/04/03 11:31:47.000
36,Credit committee,group5,2014/04/02 17:57:11.000,2014/04/02 18:44:05.000
44,Collateral check,group4,2014/04/02 17:58:29.000,2014/04/02 18:19:56.000
20,Requirements review,group6,2014/04/02 17:59:15.000,2014/04/02 18:13:54.000
77,Completeness check,group2,2014/04/02 17:59:18.000,2014/04/03 11:01:07.000
27,Requirements review,group6,2014/04/02 18:00:51.000,2014/04/02 18:12:46.000
69,Completeness check,group2,2014/04/02 18:00:55.000,2014/04/03 10:59:33.000
81,Completeness check,group2,2014/04/02 18:01:46.000,2014/04/03 11:12:13.000
66,Credit worthiness check,group3,2014/04/02 18:04:35.000,2014/04/03 11:33:39.000
70,Credit worthiness check,group3,2014/04/02 18:05:27.000,2014/04/03 11:22:05.000
86,Register,System,2014/04/02 18:05:28.000,2014/04/02 18:05:28.000
86,Acceptance of requests,group1,2014/04/02 18:05:28.000,2014/04/02 18:24:24.000
53,Collateral check,group4,2014/04/02 18:05:40.000,2014/04/03 11:05:24.000
87,Register,System,2014/04/02 18:05:48.000,2014/04/02 18:05:48.000
87,Acceptance of requests,group1,2014/04/02 18:05:48.000,2014/04/02 18:18:54.000
35,Requirements review,group6,2014/04/02 18:05:53.000,2014/04/02 18:14:01.000
46,Collateral check,group4,2014/04/02 18:06:07.000,2014/04/03 11:13:23.000
24,Requirements review,group6,2014/04/02 18:06:43.000,2014/04/02 18:12:12.000
52,Credit worthiness check,group3,2014/04/02 18:07:06.000,2014/04/03 11:14:40.000
71,Credit worthiness check,group3,2014/04/02 18:07:57.000,2014/04/03 11:23:54.000
50,Credit worthiness check,group3,2014/04/02 18:08:06.000,2014/04/03 11:20:50.000
48,Credit worthiness check,group3,2014/04/02 18:08:34.000,2014/04/03 11:23:39.000
28,Requirements review,group6,2014/04/02 18:09:23.000,2014/04/02 18:18:27.000
38,Credit committee,group5,2014/04/02 18:11:40.000,2014/04/02 18:56:06.000
61,Credit worthiness check,group3,2014/04/02 18:12:02.000,2014/04/03 11:13:51.000
64,Credit worthiness check,group3,2014/04/02 18:16:34.000,2014/04/03 11:14:03.000
87,Collection of documents,group1,2014/04/02 18:18:54.000,2014/04/03 11:34:20.000
41,Collateral check,group4,2014/04/02 18:19:10.000,2014/04/03 10:56:04.000
44,Credit committee,group5,2014/04/02 18:19:56.000,2014/04/03 11:00:47.000
62,Credit worthiness check,group3,2014/04/02 18:20:17.000,2014/04/03 11:17:04.000
57,Credit worthiness check,group3,2014/04/02 18:22:10.000,2014/04/03 11:22:38.000
51,Credit worthiness check,group3,2014/04/02 18:23:20.000,2014/04/03 11:18:34.000
86,Collection of documents,group1,2014/04/02 18:24:24.000,2014/04/03 11:06:59.000
76,Credit worthiness check,group3,2014/04/02 18:28:28.000,2014/04/03 11:26:39.000
72,Completeness check,group2,2014/04/02 18:29:36.000,2014/04/03 11:14:42.000
84,Completeness check,group2,2014/04/02 18:30:22.000,2014/04/03 11:17:00.000
73,Credit worthiness check,group3,2014/04/02 18:31:56.000,2014/04/03 11:27:54.000
82,Completeness check,group2,2014/04/02 18:34:53.000,2014/04/03 11:21:36.000
34,Requirements review,group6,2014/04/02 18:35:18.000,2014/04/02 18:49:03.000
60,Credit worthiness check,group3,2014/04/02 18:36:17.000,2014/04/03 11:14:54.000
39,Credit committee,group5,2014/04/02 18:37:03.000,2014/04/03 10:35:05.000
75,Completeness check,group2,2014/04/02 18:37:23.000,2014/04/03 11:16:55.000
79,Credit worthiness check,group3,2014/04/02 18:38:33.000,2014/04/03 11:29:14.000
31,Requirements review,group6,2014/04/02 18:41:18.000,2014/04/02 18:54:50.000
40,Credit committee,group5,2014/04/02 18:42:11.000,2014/04/03 10:44:51.000
65,Credit worthiness check,group3,2014/04/02 18:42:37.000,2014/04/03 11:29:41.000
80,Completeness check,group2,2014/04/02 18:43:48.000,2014/04/03 10:49:46.000
36,Requirements review,group6,2014/04/02 18:44:05.000,2014/04/02 18:52:25.000
68,Credit worthiness check,group3,2014/04/02 18:44:48.000,2014/04/03 11:12:36.000
30,Credit committee,group5,2014/04/02 18:45:10.000,2014/04/03 10:29:54.000
37,Credit committee,group5,2014/04/02 18:47:36.000,2014/04/03 10:33:36.000
45,Collateral check,group4,2014/04/02 18:48:17.000,2014/04/03 10:34:11.000
26,Credit committee,group5,2014/04/02 18:49:09.000,2014/04/03 11:17:30.000
67,Credit worthiness check,group3,2014/04/02 18:52:30.000,2014/04/03 11:31:20.000
38,Requirements review,group6,2014/04/02 18:56:06.000,2014/04/03 10:05:53.000
47,Collateral check,group4,2014/04/02 18:56:17.000,2014/04/03 11:01:13.000
59,Collateral check,group4,2014/04/02 18:56:34.000,2014/04/03 10:37:57.000
49,Collateral check,group4,2014/04/02 18:58:42.000,2014/04/03 10:45:32.000
63,Credit worthiness check,group3,2014/04/02 18:58:43.000,2014/04/03 11:20:18.000
88,Register,System,2014/04/03 10:01:52.000,2014/04/03 10:01:52.000
88,Acceptance of requests,group1,2014/04/03 10:01:52.000,2014/04/03 10:12:38.000
89,Register,System,2014/04/03 10:07:22.000,2014/04/03 10:07:22.000
89,Acceptance of requests,group1,2014/04/03 10:07:22.000,2014/04/03 10:26:51.000
88,Collection of documents,group1,2014/04/03 10:12:38.000,2014/04/03 11:44:25.000
89,Collection of documents,group1,2014/04/03 10:26:51.000,2014/04/03 11:52:29.000
30,Requirements review,group6,2014/04/03 10:29:54.000,2014/04/03 10:34:59.000
37,Requirements review,group6,2014/04/03 10:33:36.000,2014/04/03 10:44:56.000
45,Credit committee,group5,2014/04/03 10:34:11.000,2014/04/03 11:20:24.000
39,Requirements review,group6,2014/04/03 10:35:05.000,2014/04/03 10:48:05.000
59,Credit committee,group5,2014/04/03 10:37:57.000,2014/04/03 11:50:29.000
40,Requirements review,group6,2014/04/03 10:44:51.000,2014/04/03 10:51:31.000
49,Credit committee,group5,2014/04/03 10:45:32.000,2014/04/03 11:58:04.000
80,Credit worthiness check,group3,2014/04/03 10:49:46.000,2014/04/03 12:11:02.000
41,Credit committee,group5,2014/04/03 10:56:04.000,2014/04/03 11:59:08.000
69,Credit worthiness check,group3,2014/04/03 10:59:33.000,2014/04/03 12:24:47.000
44,Requirements review,group6,2014/04/03 11:00:47.000,2014/04/03 11:15:04.000
77,Credit worthiness check,group3,2014/04/03 11:01:07.000,2014/04/03 12:15:58.000
47,Credit committee,group5,2014/04/03 11:01:13.000,2014/04/03 12:18:05.000
53,Credit committee,group5,2014/04/03 11:05:24.000,2014/04/03 11:47:33.000
86,Completeness check,group2,2014/04/03 11:06:59.000,2014/04/03 11:59:41.000
90,Register,System,2014/04/03 11:11:24.000,2014/04/03 11:11:24.000
90,Acceptance of requests,group1,2014/04/03 11:11:24.000,2014/04/03 11:26:56.000
81,Credit worthiness check,group3,2014/04/03 11:12:13.000,2014/04/03 12:44:21.000
68,Collateral check,group4,2014/04/03 11:12:36.000,2014/04/03 12:07:44.000
46,Credit committee,group5,2014/04/03 11:13:23.000,2014/04/03 11:51:50.000
61,Collateral check,group4,2014/04/03 11:13:51.000,2014/04/03 12:26:16.000
64,Collateral check,group4,2014/04/03 11:14:03.000,2014/04/03 11:55:01.000
52,Collateral check,group4,2014/04/03 11:14:40.000,2014/04/03 11:47:15.000
72,Credit worthiness check,group3,2014/04/03 11:14:42.000,2014/04/03 12:52:45.000
60,Collateral check,group4,2014/04/03 11:14:54.000,2014/04/03 12:06:57.000
