Incident ID,DateStamp,IncidentActivity_Number,IncidentActivity_Type,Assignment Group,KM number,Interaction ID
IM0000057,05-03-2013 15:15:11,001A4133349,Update,TEAM0007,KM0000791,SD0000084
IM0000057,05-03-2013 15:15:11,001A4133348,Status Change,TEAM0007,KM0000791,SD0000084
IM0000057,05-03-2013 15:15:11,001A4133350,External Vendor Assignment,TEAM0007,KM0000791,SD0000084
IM0000057,05-03-2013 15:18:51,001A4133362,Update,TEAM0007,KM0000791,SD0000084
IM0000042,05-03-2013 15:43:35,001A4131401,Assignment,TEAM0007,KM0000611,SD0000068
IM0000035,06-03-2013 08:28:39,001A4133212,Update,TEAM9999,KM0000611,SD0000058
IM0000022,07-03-2013 09:44:13,001A4146108,Operator Update,TEAM0003,KM0000611,SD0000043
IM0000022,07-03-2013 09:44:13,001A4146106,Reassignment,TEAM0003,KM0000611,SD0000043
IM0000022,07-03-2013 09:44:13,001A4146107,Assignment,TEAM0003,KM0000611,SD0000043
IM0000062,07-03-2013 11:51:38,001A4147162,Update from customer,TEAM0003,KM0000553,SD0000087
IM0000060,08-03-2013 08:11:18,001A4150680,Assignment,TEAM0007,KM0001633,SD0000086
IM0000060,08-03-2013 08:11:18,001A4150681,Status Change,TEAM0007,KM0001633,SD0000086
IM0000060,08-03-2013 08:11:18,001A4150682,Operator Update,TEAM0007,KM0001633,SD0000086
IM0000057,08-03-2013 11:48:48,001A4155236,Update,TEAM0007,KM0000791,SD0000084
IM0000064,08-03-2013 13:43:24,001A4154817,Operator Update,TEAM0003,KM0000611,SD0000090
IM0000015,10-03-2013 18:52:41,001A4159327,Reassignment,TEAM0003,KM0000611,SD0000034
IM0000062,11-03-2013 08:07:57,001A4162941,Operator Update,TEAM0003,KM0000553,SD0000087
IM0000062,11-03-2013 08:07:57,001A4162940,Status Change,TEAM0003,KM0000553,SD0000087
IM0000067,11-03-2013 08:08:38,001A4162464,Open,TEAM0024,KM0000650,#N/B
IM0000067,11-03-2013 08:10:37,001A4162468,Description Update,TEAM0024,KM0000650,#N/B
IM0000067,11-03-2013 08:10:37,001A4162467,Reassignment,TEAM0024,KM0000650,#N/B
IM0000067,11-03-2013 08:17:34,001A4160266,Assignment,TEAM0026,KM0000650,#N/B
IM0000022,11-03-2013 08:25:03,001A4163000,Operator Update,TEAM0003,KM0000611,SD0000043
IM0000057,11-03-2013 14:24:46,001A4168209,Operator Update,TEAM9999,KM0000791,SD0000084
IM0000057,11-03-2013 14:25:41,001A4168215,Operator Update,TEAM9999,KM0000791,SD0000084
IM0000067,11-03-2013 15:37:45,001A4168816,Impact Change,TEAM0024,KM0000650,#N/B
IM0000067,11-03-2013 15:37:45,001A4168817,Urgency Change,TEAM0024,KM0000650,#N/B
IM0000068,12-03-2013 08:54:12,001A4175738,Open,TEAM0002,KM0000553,SD0000093
IM0000068,12-03-2013 08:55:40,001A4175744,Update from customer,TEAM0002,KM0000553,SD0000093
IM0000068,12-03-2013 09:49:37,001A4176485,Status Change,TEAM0003,KM0000553,SD0000093
IM0000068,12-03-2013 09:49:37,001A4176484,Assignment,TEAM0003,KM0000553,SD0000093
IM0000042,12-03-2013 13:54:23,001A4178565,Operator Update,TEAM0007,KM0000611,SD0000068
IM0000042,12-03-2013 13:54:23,001A4178563,Reassignment,TEAM0007,KM0000611,SD0000068
IM0000042,12-03-2013 13:54:23,001A4178564,Assignment,TEAM0007,KM0000611,SD0000068
IM0000059,12-03-2013 14:23:12,001A4178695,Caused By CI,TEAM0003,KM0000611,#N/B
IM0000059,12-03-2013 14:23:12,001A4178694,Closed,TEAM0003,KM0000611,#N/B
IM0000038,13-03-2013 07:09:42,001A4183842,Communication with customer,TEAM0003,KM0000579,SD0000063
IM0000042,13-03-2013 12:34:26,001A4189350,Update from customer,TEAM9999,KM0000611,SD0000068
IM0000062,13-03-2013 12:54:21,001A4190886,Reassignment,TEAM0003,KM0000553,SD0000087
IM0000062,13-03-2013 12:54:21,001A4190888,Operator Update,TEAM0003,KM0000553,SD0000087
IM0000062,13-03-2013 12:54:21,001A4190887,Assignment,TEAM0003,KM0000553,SD0000087
IM0000062,13-03-2013 13:17:17,001A4189516,Update,TEAM9999,KM0000553,SD0000087
IM0000038,13-03-2013 15:35:20,001A4192584,Communication with customer,TEAM0003,KM0000579,SD0000063
IM0000067,14-03-2013 12:29:56,001A4199074,Update from customer,TEAM0024,KM0000650,#N/B
IM0000067,15-03-2013 10:15:33,001A4204077,Update,TEAM0015,KM0000650,#N/B
IM0000067,15-03-2013 10:15:33,001A4204076,Assignment,TEAM0015,KM0000650,#N/B
IM0000067,15-03-2013 10:15:33,001A4204075,Reassignment,TEAM0015,KM0000650,#N/B
IM0000067,15-03-2013 14:18:05,001A4208036,Assignment,TEAM0024,KM0000650,#N/B
IM0000067,15-03-2013 14:18:05,001A4208035,Reassignment,TEAM0024,KM0000650,#N/B
IM0000067,15-03-2013 14:18:05,001A4208037,Update from customer,TEAM0024,KM0000650,#N/B
IM0000071,15-03-2013 14:25:21,001A4208053,Open,TEAM0002,KM0000611,SD0000096
IM0000071,15-03-2013 14:27:01,001A4208056,Update from customer,TEAM0002,KM0000611,SD0000096
IM0000067,15-03-2013 14:30:33,001A4209519,Update from customer,TEAM0024,KM0000650,#N/B
IM0000067,15-03-2013 14:30:33,001A4209518,Assignment,TEAM0024,KM0000650,#N/B
IM0000071,15-03-2013 14:40:52,001A4209559,Assignment,TEAM0003,KM0000611,SD0000096
IM0000071,15-03-2013 15:21:22,001A4208772,Operator Update,TEAM0003,KM0000611,SD0000096
IM0000071,15-03-2013 15:30:01,001A4208785,Status Change,TEAM0003,KM0000611,SD0000096
IM0000035,18-03-2013 11:00:41,001A4221663,Update from customer,TEAM0002,KM0000611,SD0000058
IM0000035,18-03-2013 11:00:41,001A4221662,Assignment,TEAM0002,KM0000611,SD0000058
IM0000035,18-03-2013 11:00:41,001A4221661,Reassignment,TEAM0002,KM0000611,SD0000058
IM0000035,18-03-2013 11:02:21,001A4221664,Update from customer,TEAM0002,KM0000611,SD0000058
IM0000035,18-03-2013 11:08:56,001A4219626,Assignment,TEAM0003,KM0000611,SD0000058
IM0000071,18-03-2013 15:01:54,001A4226276,Status Change,TEAM0003,KM0000611,SD0000096
IM0000067,18-03-2013 16:26:35,001A4226453,Assignment,TEAM0015,KM0000650,#N/B
IM0000067,19-03-2013 08:43:32,001A4231724,Reassignment,TEAM0015,KM0000650,#N/B
IM0000067,19-03-2013 08:43:32,001A4231725,Assignment,TEAM0015,KM0000650,#N/B
IM0000067,19-03-2013 08:43:32,001A4231726,Update,TEAM0015,KM0000650,#N/B
IM0000049,19-03-2013 11:12:28,001A4232178,Update,TEAM0017,KM0000592,SD0000076
IM0000067,19-03-2013 12:00:21,001A4233286,Reassignment,TEAM0024,KM0000650,#N/B
IM0000067,19-03-2013 12:00:21,001A4233288,Update from customer,TEAM0024,KM0000650,#N/B
IM0000067,19-03-2013 12:00:21,001A4233287,Assignment,TEAM0024,KM0000650,#N/B
IM0000067,19-03-2013 12:11:30,001A4232875,Assignment,TEAM9999,KM0000650,#N/B
IM0000067,19-03-2013 12:14:39,001A4232341,Reassignment,TEAM0015,KM0000650,#N/B
IM0000067,19-03-2013 12:14:40,001A4232343,Update,TEAM0015,KM0000650,#N/B
IM0000067,19-03-2013 12:14:40,001A4232342,Assignment,TEAM0015,KM0000650,#N/B
IM0000057,19-03-2013 12:47:44,001A4234113,Update,TEAM0007,KM0000791,SD0000084
IM0000057,19-03-2013 12:50:34,001A4234128,Update,TEAM0007,KM0000791,SD0000084
IM0000045,19-03-2013 15:05:25,001A4234494,Assignment,TEAM0011,KM0000928,SD0000072
IM0000055,19-03-2013 15:07:35,001A4234499,Assignment,TEAM0011,KM0000611,SD0000081
IM0000045,19-03-2013 15:32:14,001A4234534,Analysis/Research,TEAM0011,KM0000928,SD0000072
IM0000049,19-03-2013 17:52:17,001A4237307,Operator Update,TEAM0015,KM0000592,SD0000076
IM0000067,20-03-2013 13:57:57,001A4243287,Update from customer,TEAM0024,KM0000650,#N/B
IM0000067,20-03-2013 13:57:57,001A4243285,Reassignment,TEAM0024,KM0000650,#N/B
IM0000067,20-03-2013 13:57:57,001A4243286,Assignment,TEAM0024,KM0000650,#N/B
IM0000067,20-03-2013 15:15:31,001A4242694,Reassignment,TEAM0015,KM0000650,#N/B
IM0000067,20-03-2013 15:15:31,001A4242696,Update,TEAM0015,KM0000650,#N/B
IM0000067,20-03-2013 15:15:31,001A4242695,Assignment,TEAM0015,KM0000650,#N/B
IM0000067,21-03-2013 07:38:41,001A4244470,Resolved,TEAM0024,KM0000650,#N/B
IM0000067,21-03-2013 07:38:48,001A4248474,Closed,TEAM0024,KM0000650,#N/B
IM0000073,21-03-2013 13:54:35,001A4252398,Open,TEAM0018,KM0001124,SD0000099
IM0000073,21-03-2013 13:55:35,001A4252403,Reassignment,TEAM0018,KM0001124,SD0000099
IM0000073,21-03-2013 14:26:03,001A4253394,Assignment,TEAM0027,KM0001124,SD0000099
IM0000073,21-03-2013 14:32:48,001A4253436,Reassignment,TEAM0027,KM0001124,SD0000099
IM0000073,21-03-2013 14:32:48,001A4253438,Operator Update,TEAM0027,KM0001124,SD0000099
IM0000073,21-03-2013 14:32:48,001A4253437,Assignment,TEAM0027,KM0001124,SD0000099
IM0000073,21-03-2013 14:48:33,001A4254204,Assignment,TEAM0015,KM0001124,SD0000099
IM0000073,21-03-2013 15:01:16,001A4253540,Operator Update,TEAM0027,KM0001124,SD0000099
IM0000071,21-03-2013 15:18:59,001A4255764,Reassignment,TEAM0003,KM0000611,SD0000096
IM0000071,21-03-2013 15:18:59,001A4255765,Assignment,TEAM0003,KM0000611,SD0000096
IM0000071,21-03-2013 15:18:59,001A4255766,Operator Update,TEAM0003,KM0000611,SD0000096
IM0000071,21-03-2013 15:54:51,001A4254348,Update from customer,TEAM0002,KM0000611,SD0000096
IM0000073,25-03-2013 08:40:11,001A4267726,Operator Update,TEAM0027,KM0001124,SD0000099
IM0000068,25-03-2013 09:18:20,001A4267904,Operator Update,TEAM0003,KM0000553,SD0000093
IM0000068,25-03-2013 09:18:20,001A4267902,Reassignment,TEAM0003,KM0000553,SD0000093
IM0000068,25-03-2013 09:18:20,001A4267903,Assignment,TEAM0003,KM0000553,SD0000093
IM0000068,25-03-2013 11:25:45,001A4267672,Update from customer,TEAM0002,KM0000553,SD0000093
IM0000042,25-03-2013 11:38:18,001A4270091,Update from customer,TEAM0002,KM0000611,SD0000068
IM0000042,25-03-2013 11:38:18,001A4270090,Assignment,TEAM0002,KM0000611,SD0000068
IM0000073,26-03-2013 08:09:15,001A4275224,Reassignment,TEAM0015,KM0001124,SD0000099
IM0000073,26-03-2013 08:09:15,001A4275225,Assignment,TEAM0015,KM0001124,SD0000099
IM0000073,26-03-2013 08:09:15,001A4275226,Update,TEAM0015,KM0001124,SD0000099
IM0000073,26-03-2013 08:27:44,001A4275296,Reassignment,TEAM0015,KM0001124,SD0000099
IM0000073,26-03-2013 08:27:44,001A4275298,Operator Update,TEAM0015,KM0001124,SD0000099
IM0000073,26-03-2013 08:27:44,001A4275297,Status Change,TEAM0015,KM0001124,SD0000099
IM0000073,26-03-2013 08:40:00,001A4278145,Operator Update,TEAM0025,KM0001124,SD0000099
IM0000073,26-03-2013 08:40:00,001A4278144,Reassignment,TEAM0025,KM0001124,SD0000099
IM0000073,26-03-2013 09:18:19,001A4275447,Assignment,TEAM0015,KM0001124,SD0000099
IM0000074,26-03-2013 11:23:30,001A4277259,Open,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 11:25:01,001A4277260,Update from customer,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 11:55:30,001A4280526,Update from customer,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 12:45:13,001A4280681,Update from customer,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 12:46:33,001A4280684,Reassignment,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 12:46:33,001A4280685,Operator Update,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 13:10:59,001A4281466,Reassignment,TEAM0004,KM0000553,SD0000100
IM0000074,26-03-2013 13:10:59,001A4281467,Operator Update,TEAM0004,KM0000553,SD0000100
IM0000068,26-03-2013 14:18:11,001A4282533,Reassignment,TEAM0002,KM0000553,SD0000093
IM0000068,26-03-2013 14:18:12,001A4282534,Assignment,TEAM0002,KM0000553,SD0000093
IM0000068,26-03-2013 14:18:12,001A4282535,Update from customer,TEAM0002,KM0000553,SD0000093
IM0000068,26-03-2013 15:28:59,001A4284550,Assignment,TEAM0003,KM0000553,SD0000093
IM0000068,26-03-2013 15:28:59,001A4284551,Operator Update,TEAM0003,KM0000553,SD0000093
IM0000074,26-03-2013 15:41:18,001A4282837,Update from customer,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 15:43:02,001A4282844,Impact Change,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 15:43:02,001A4282845,Urgency Change,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 15:43:02,001A4282843,Update from customer,TEAM0002,KM0000553,SD0000100
IM0000074,26-03-2013 15:58:17,001A4284667,Pending vendor,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 15:58:17,001A4284666,Status Change,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 15:58:17,001A4284665,Assignment,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 15:58:17,001A4284668,External Vendor Assignment,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 15:58:17,001A4284664,Reassignment,TEAM0003,KM0000553,SD0000100
IM0000074,26-03-2013 16:09:41,001A4283952,Communication with vendor,TEAM0005,KM0000553,SD0000100
IM0000074,26-03-2013 16:09:41,001A4283950,Reassignment,TEAM0005,KM0000553,SD0000100
IM0000074,26-03-2013 16:09:41,001A4283951,Assignment,TEAM0005,KM0000553,SD0000100
IM0000074,27-03-2013 06:58:15,001A4285495,Assignment,TEAM0003,KM0000553,SD0000100
IM0000005,27-03-2013 08:57:33,001A4287716,Operator Update,TEAM0003,KM0000611,SD0000011
IM0000005,27-03-2013 08:57:33,001A4287717,Description Update,TEAM0003,KM0000611,SD0000011
IM0000011,27-03-2013 09:06:18,001A4287742,Assignment,TEAM0003,KM0000611,SD0000025
IM0000011,27-03-2013 09:06:18,001A4287741,Reassignment,TEAM0003,KM0000611,SD0000025
IM0000011,27-03-2013 09:06:18,001A4287743,Operator Update,TEAM0003,KM0000611,SD0000025
IM0000075,27-03-2013 09:07:56,001A4285879,Open,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:26:54,001A4286729,Assignment,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:26:54,001A4286731,Operator Update,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:26:54,001A4286730,Status Change,TEAM9999,KM0000741,#N/B
IM0000011,27-03-2013 09:39:41,001A4287868,Update from customer,TEAM0002,KM0000611,SD0000025
IM0000074,27-03-2013 09:40:04,001A4285953,Assignment,TEAM0003,KM0000553,SD0000100
IM0000074,27-03-2013 09:40:04,001A4285954,Operator Update,TEAM0003,KM0000553,SD0000100
IM0000075,27-03-2013 09:51:44,001A4286832,Operator Update,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:51:44,001A4286829,Reassignment,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:51:44,001A4286831,Status Change,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:51:44,001A4286830,Assignment,TEAM9999,KM0000741,#N/B
IM0000075,27-03-2013 09:56:32,001A4287921,Status Change,TEAM0023,KM0000741,#N/B
IM0000075,27-03-2013 09:56:32,001A4287920,Assignment,TEAM0023,KM0000741,#N/B
IM0000011,27-03-2013 11:05:52,001A4288097,Assignment,TEAM0002,KM0000611,SD0000025
IM0000011,27-03-2013 11:05:52,001A4288098,Update from customer,TEAM0002,KM0000611,SD0000025
IM0000011,27-03-2013 11:05:52,001A4288096,Reassignment,TEAM0002,KM0000611,SD0000025
IM0000011,27-03-2013 11:28:04,001A4290216,Assignment,TEAM0003,KM0000611,SD0000025
IM0000074,27-03-2013 11:31:11,001A4290222,Assignment,TEAM0003,KM0000553,SD0000100
IM0000074,27-03-2013 11:31:11,001A4290223,Analysis/Research,TEAM0003,KM0000553,SD0000100
IM0000075,27-03-2013 13:06:47,001A4289916,Reassignment,TEAM0023,KM0000741,#N/B
IM0000075,27-03-2013 13:06:47,001A4289918,Status Change,TEAM0023,KM0000741,#N/B
IM0000075,27-03-2013 13:06:47,001A4289917,Assignment,TEAM0023,KM0000741,#N/B
IM0000075,27-03-2013 13:06:47,001A4289919,Operator Update,TEAM0023,KM0000741,#N/B
IM0000064,27-03-2013 14:03:20,001A4292618,Operator Update,TEAM0003,KM0000611,SD0000090
IM0000064,27-03-2013 14:03:20,001A4292616,Reassignment,TEAM0003,KM0000611,SD0000090
IM0000064,27-03-2013 14:03:20,001A4292617,Assignment,TEAM0003,KM0000611,SD0000090
IM0000064,27-03-2013 15:48:07,001A4294259,Update from customer,TEAM0002,KM0000611,SD0000090
IM0000075,28-03-2013 09:50:38,001A4297625,Assignment,TEAM0031,KM0000741,#N/B
IM0000075,28-03-2013 13:54:58,001A4302195,Update,TEAM0031,KM0000741,#N/B
IM0000075,28-03-2013 13:54:58,001A4302193,Reassignment,TEAM0031,KM0000741,#N/B
IM0000075,28-03-2013 13:54:58,001A4302194,Assignment,TEAM0031,KM0000741,#N/B
IM0000075,28-03-2013 14:09:35,001A4302252,Assignment,TEAM0029,KM0000741,#N/B
IM0000075,28-03-2013 14:09:35,001A4302253,Status Change,TEAM0029,KM0000741,#N/B
IM0000075,28-03-2013 14:09:35,001A4302254,Operator Update,TEAM0029,KM0000741,#N/B
IM0000075,28-03-2013 15:06:31,001A4302474,Resolved,TEAM0029,KM0000741,#N/B
IM0000022,28-03-2013 15:24:58,001A4302537,OO Response,TEAM0005,KM0000611,SD0000043
IM0000035,02-04-2013 11:45:36,001A4316194,Operator Update,TEAM0003,KM0000611,SD0000058
IM0000035,02-04-2013 11:45:51,001A4316196,External Vendor Assignment,TEAM0003,KM0000611,SD0000058
IM0000035,02-04-2013 11:45:51,001A4316195,Status Change,TEAM0003,KM0000611,SD0000058
IM0000038,02-04-2013 13:12:37,001A4318247,Operator Update,TEAM0003,KM0000579,SD0000063
IM0000068,02-04-2013 14:35:30,001A4319279,Operator Update,TEAM0003,KM0000553,SD0000093
IM0000068,02-04-2013 14:35:30,001A4319277,Reassignment,TEAM0003,KM0000553,SD0000093
IM0000068,02-04-2013 14:35:30,001A4319278,Assignment,TEAM0003,KM0000553,SD0000093
IM0000068,03-04-2013 07:03:06,001A4325368,Update from customer,TEAM0002,KM0000553,SD0000093
IM0000078,03-04-2013 10:11:57,001A4323601,Open,TEAM0018,KM0001572,SD0000103
IM0000078,03-04-2013 10:13:18,001A4323604,Update,TEAM0018,KM0001572,SD0000103
IM0000078,03-04-2013 10:13:18,001A4323603,Reassignment,TEAM0018,KM0001572,SD0000103
IM0000078,03-04-2013 10:27:03,001A4325134,Operator Update,TEAM0035,KM0001572,SD0000103
IM0000078,03-04-2013 10:27:03,001A4325133,Reassignment,TEAM0035,KM0001572,SD0000103
IM0000078,03-04-2013 10:44:44,001A4325181,Reassignment,TEAM0028,KM0001572,SD0000103
IM0000078,03-04-2013 10:44:44,001A4325182,Update,TEAM0028,KM0001572,SD0000103
IM0000005,03-04-2013 11:29:45,001A4327775,Reassignment,TEAM0003,KM0000611,SD0000011
IM0000005,03-04-2013 11:29:46,001A4327777,Operator Update,TEAM0003,KM0000611,SD0000011
IM0000005,03-04-2013 11:29:46,001A4327776,Assignment,TEAM0003,KM0000611,SD0000011
IM0000078,04-04-2013 06:19:59,001A4333443,Assignment,TEAM0034,KM0001572,SD0000103
IM0000074,04-04-2013 07:28:59,001A4335012,Update from customer,TEAM9999,KM0000553,SD0000100
IM0000080,04-04-2013 10:33:20,001A4336581,Open,TEAM0036,KM0001163,SD0000104
IM0000080,04-04-2013 15:16:04,001A4340607,Operator Update,TEAM0027,KM0001163,SD0000104
IM0000080,04-04-2013 15:23:32,001A4340623,Reassignment,TEAM0027,KM0001163,SD0000104
IM0000080,04-04-2013 15:23:32,001A4340624,Operator Update,TEAM0027,KM0001163,SD0000104
IM0000075,05-04-2013 08:15:16,001A4343248,Assignment,TEAM0033,KM0000741,#N/B
IM0000075,05-04-2013 08:15:16,001A4343250,Operator Update,TEAM0033,KM0000741,#N/B
IM0000075,05-04-2013 08:15:16,001A4343249,Reopen,TEAM0033,KM0000741,#N/B
IM0000081,05-04-2013 08:17:56,001A4343741,Open,TEAM9999,KM0001363,SD0000105
IM0000082,05-04-2013 08:19:13,001A4343259,Open,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 08:22:22,001A4343761,Reassignment,TEAM0039,KM0001311,#N/B
IM0000082,05-04-2013 08:22:22,001A4343762,Update,TEAM0039,KM0001311,#N/B
IM0000081,05-04-2013 08:42:49,001A4343816,Reassignment,TEAM0039,KM0001363,SD0000105
IM0000081,05-04-2013 08:42:49,001A4343817,Update,TEAM0039,KM0001363,SD0000105
IM0000075,05-04-2013 09:26:56,001A4344015,Reassignment,TEAM0029,KM0000741,#N/B
IM0000075,05-04-2013 09:26:56,001A4344016,Operator Update,TEAM0029,KM0000741,#N/B
IM0000082,05-04-2013 09:30:29,001A4344584,Assignment,TEAM0008,KM0001311,#N/B
IM0000074,05-04-2013 09:39:07,001A4344047,Update from customer,TEAM9999,KM0000553,SD0000100
IM0000082,05-04-2013 09:56:05,001A4344656,Reassignment,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 09:56:05,001A4344657,Status Change,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 09:56:06,001A4344658,Communication with customer,TEAM0008,KM0001311,#N/B
IM0000081,05-04-2013 11:37:31,001A4344310,Operator Update,TEAM0001,KM0001363,SD0000105
IM0000081,05-04-2013 11:37:31,001A4344308,Assignment,TEAM0001,KM0001363,SD0000105
IM0000081,05-04-2013 11:37:31,001A4344309,Status Change,TEAM0001,KM0001363,SD0000105
IM0000081,05-04-2013 11:39:36,001A4344314,Operator Update,TEAM0001,KM0001363,SD0000105
IM0000081,05-04-2013 11:43:12,001A4344324,Operator Update,TEAM0001,KM0001363,SD0000105
IM0000081,05-04-2013 11:43:12,001A4344325,External Vendor Assignment,TEAM0001,KM0001363,SD0000105
IM0000081,05-04-2013 11:43:12,001A4344323,Status Change,TEAM0001,KM0001363,SD0000105
IM0000082,05-04-2013 12:02:26,001A4344884,Reassignment,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 12:02:26,001A4344887,Communication with customer,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 12:02:26,001A4344886,Status Change,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 12:02:26,001A4344885,Assignment,TEAM0008,KM0001311,#N/B
IM0000082,05-04-2013 12:04:21,001A4346486,Status Change,TEAM0031,KM0001311,#N/B
IM0000082,05-04-2013 12:04:21,001A4346485,Assignment,TEAM0031,KM0001311,#N/B
IM0000045,05-04-2013 12:08:01,001A4344908,Assignment,TEAM0012,KM0000928,SD0000072
IM0000055,05-04-2013 12:08:56,001A4344913,Assignment,TEAM0012,KM0000611,SD0000081
IM0000082,05-04-2013 12:10:39,001A4346493,Assignment,TEAM0031,KM0001311,#N/B
IM0000082,05-04-2013 12:16:09,001A4346515,Reassignment,TEAM0031,KM0001311,#N/B
IM0000082,05-04-2013 12:16:10,001A4346516,Assignment,TEAM0031,KM0001311,#N/B
IM0000082,05-04-2013 12:16:10,001A4346518,Update,TEAM0031,KM0001311,#N/B
IM0000082,05-04-2013 12:16:10,001A4346517,Status Change,TEAM0031,KM0001311,#N/B
IM0000082,05-04-2013 12:17:12,001A4344962,Assignment,TEAM0007,KM0001311,#N/B
IM0000078,05-04-2013 12:29:51,001A4347097,Update from customer,TEAM0034,KM0001572,SD0000103
IM0000055,05-04-2013 13:02:33,001A4347179,Assignment,TEAM0005,KM0000611,SD0000081
IM0000074,05-04-2013 14:51:51,001A4347984,Update from customer,TEAM0002,KM0000553,SD0000100
IM0000081,08-04-2013 05:29:38,001A4354962,Status Change,TEAM0001,KM0001363,SD0000105
